Age,Age_Group,Attrition,Attrition_Flag,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income_Group,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,Experience_Group,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group2,Income Band,Tenure Group,Promotion Status,Experience Group
19,Young,No,0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,2552,Low,7172,1,Y,No,25,4,3,80,0,1,Entry Level,4,3,1,1,0,0,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
45,Senior,No,0,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,Low,20100,4,Y,Yes,19,3,3,80,1,7,Junior Level,2,2,3,2,0,2,45-54,$3k-$6k,2-3 yrs,Promoted this year,6-10 yrs
37,Mid-Career,No,0,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,Low,9961,1,Y,No,13,3,2,80,1,14,Mid Level,2,2,14,8,3,11,35-44,$6k-$10k,10+ yrs,3-5 yrs since promotion,11-20 yrs
20,Young,No,0,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3033,Low,12828,1,Y,No,12,3,1,80,0,2,Entry Level,2,2,2,2,1,2,Under 25,$3k-$6k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
44,Senior,Yes,1,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,Low,10826,1,Y,Yes,11,3,3,80,0,6,Junior Level,4,3,6,4,0,2,35-44,< $3k,6-10 yrs,Promoted this year,6-10 yrs
53,Senior,No,0,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18606,High,18640,3,Y,No,18,3,2,80,1,26,Senior Level,6,3,7,7,4,7,45-54,$15k+,6-10 yrs,3-5 yrs since promotion,20+ yrs
29,Young,No,0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,Low,26933,0,Y,Yes,18,3,1,80,1,6,Junior Level,2,2,5,4,1,3,25-34,< $3k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
22,Young,Yes,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,Low,4223,0,Y,Yes,11,3,2,80,1,1,Entry Level,5,3,0,0,0,0,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
46,Senior,No,0,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,17048,High,24097,8,Y,No,23,4,1,80,0,28,Senior Level,2,3,26,15,15,9,45-54,$15k+,10+ yrs,5+ yrs since promotion,20+ yrs
44,Senior,No,0,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,Low,4279,2,Y,No,13,3,4,80,0,6,Junior Level,3,3,0,0,0,0,35-44,< $3k,0-1 yrs,Promoted this year,6-10 yrs
33,Mid-Career,No,0,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,Low,8429,1,Y,No,13,3,4,80,1,5,Entry Level,2,3,5,4,1,4,25-34,$3k-$6k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
41,Senior,Yes,1,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,Low,20293,6,Y,No,17,3,1,80,1,5,Entry Level,2,1,1,0,0,0,35-44,< $3k,0-1 yrs,Promoted this year,3-5 yrs
30,Mid-Career,No,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,Low,13192,8,Y,No,19,3,3,80,3,8,Junior Level,3,3,4,3,0,3,25-34,$3k-$6k,4-5 yrs,Promoted this year,6-10 yrs
40,Senior,No,0,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,Low,25440,5,Y,No,12,3,4,80,3,5,Entry Level,2,3,0,0,0,0,35-44,$3k-$6k,0-1 yrs,Promoted this year,3-5 yrs
50,Senior,No,0,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,High,9490,2,Y,No,22,4,3,80,1,32,Senior Level,3,3,2,2,2,2,45-54,$15k+,2-3 yrs,1-2 yrs since promotion,20+ yrs
28,Young,No,0,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,Low,12449,1,Y,No,12,3,3,80,3,6,Junior Level,2,3,6,5,3,3,25-34,$3k-$6k,6-10 yrs,3-5 yrs since promotion,6-10 yrs
46,Senior,No,0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,19081,High,10849,5,Y,No,11,3,1,80,1,25,Senior Level,2,3,4,2,0,3,45-54,$15k+,4-5 yrs,Promoted this year,20+ yrs
35,Mid-Career,No,0,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,Medium,21026,3,Y,Yes,15,3,4,80,3,15,Mid Level,2,3,7,7,1,7,35-44,$6k-$10k,6-10 yrs,1-2 yrs since promotion,11-20 yrs
24,Young,Yes,1,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,Low,3372,1,Y,No,13,3,1,80,1,1,Entry Level,3,1,1,0,0,0,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
33,Mid-Career,No,0,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,Low,4905,1,Y,No,12,3,1,80,1,10,Junior Level,3,2,10,7,0,1,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
36,Mid-Career,No,0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,Low,6865,1,Y,No,14,3,3,80,1,7,Junior Level,4,3,7,7,1,7,35-44,< $3k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
30,Mid-Career,No,0,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,Low,11309,1,Y,No,13,3,1,80,3,10,Junior Level,4,2,10,7,8,9,25-34,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
44,Senior,No,0,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,Low,7744,1,Y,No,25,4,2,80,0,20,Mid Level,3,3,20,11,13,17,35-44,$3k-$6k,10+ yrs,5+ yrs since promotion,11-20 yrs
20,Young,No,0,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,Low,5050,1,Y,No,17,3,4,80,0,2,Entry Level,2,3,2,1,2,2,Under 25,< $3k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
46,Senior,No,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,Medium,17433,2,Y,No,11,3,3,80,1,12,Mid Level,3,2,6,3,1,4,45-54,$6k-$10k,6-10 yrs,1-2 yrs since promotion,11-20 yrs
42,Senior,No,0,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,6272,Low,12858,7,Y,No,16,3,1,80,1,10,Junior Level,3,4,4,3,0,3,35-44,$6k-$10k,4-5 yrs,Promoted this year,6-10 yrs
60,Senior,No,0,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,Low,10893,0,Y,Yes,18,3,2,80,1,12,Mid Level,3,3,11,7,1,9,55+,$3k-$6k,10+ yrs,1-2 yrs since promotion,11-20 yrs
32,Mid-Career,No,0,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,Low,7331,1,Y,No,20,4,3,80,1,2,Entry Level,2,3,2,2,2,2,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
32,Mid-Career,No,0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,Low,2338,4,Y,Yes,14,3,4,80,0,10,Junior Level,2,3,8,7,0,7,25-34,$3k-$6k,6-10 yrs,Promoted this year,6-10 yrs
36,Mid-Career,No,0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,Medium,4235,2,Y,Yes,21,4,3,80,1,17,Mid Level,2,3,7,7,7,7,35-44,$10k-$15k,6-10 yrs,5+ yrs since promotion,11-20 yrs
33,Mid-Career,No,0,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,Low,6311,0,Y,No,13,3,2,80,1,15,Mid Level,5,3,14,10,4,10,25-34,< $3k,10+ yrs,3-5 yrs since promotion,11-20 yrs
40,Senior,No,0,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,Low,11591,7,Y,No,12,3,2,80,1,7,Junior Level,2,4,5,1,1,3,35-44,$6k-$10k,4-5 yrs,1-2 yrs since promotion,6-10 yrs
25,Young,No,0,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,Low,20623,0,Y,No,14,3,2,80,0,5,Entry Level,4,3,4,3,1,1,25-34,$3k-$6k,4-5 yrs,1-2 yrs since promotion,3-5 yrs
30,Mid-Career,No,0,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,Low,9369,0,Y,Yes,21,4,1,80,1,12,Mid Level,2,3,11,9,5,7,25-34,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
42,Senior,No,0,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,13191,Medium,23281,3,Y,Yes,17,3,3,80,0,20,Mid Level,6,3,1,0,0,0,35-44,$10k-$15k,0-1 yrs,Promoted this year,11-20 yrs
35,Mid-Career,No,0,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,Medium,13755,4,Y,Yes,11,3,2,80,1,16,Mid Level,6,2,13,2,4,12,35-44,$10k-$15k,10+ yrs,3-5 yrs since promotion,11-20 yrs
27,Young,No,0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,Low,14377,1,Y,Yes,14,3,4,80,2,9,Junior Level,3,2,9,7,6,8,25-34,< $3k,6-10 yrs,5+ yrs since promotion,6-10 yrs
54,Senior,No,0,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,Medium,9659,7,Y,No,17,3,1,80,1,33,Senior Level,2,1,5,4,1,4,45-54,$10k-$15k,4-5 yrs,1-2 yrs since promotion,20+ yrs
44,Senior,No,0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,Low,19982,1,Y,No,13,3,4,80,1,10,Junior Level,5,3,10,5,7,7,35-44,< $3k,6-10 yrs,5+ yrs since promotion,6-10 yrs
19,Young,Yes,1,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,Low,6148,1,Y,Yes,25,4,2,80,0,1,Entry Level,2,4,1,1,0,0,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
29,Young,No,0,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,Low,5598,1,Y,No,15,3,1,80,3,3,Entry Level,5,3,3,2,1,2,25-34,$3k-$6k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
54,Senior,No,0,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,17779,High,23474,3,Y,No,14,3,1,80,0,36,Senior Level,2,3,10,9,0,9,45-54,$15k+,6-10 yrs,Promoted this year,20+ yrs
31,Mid-Career,No,0,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,Low,17089,1,Y,Yes,12,3,4,80,0,6,Junior Level,2,2,6,5,0,1,25-34,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
31,Mid-Career,No,0,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,Low,17198,1,Y,No,19,3,2,80,0,10,Junior Level,2,3,10,9,1,8,25-34,$6k-$10k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
59,Senior,No,0,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,Low,16490,5,Y,No,17,3,4,80,0,13,Mid Level,2,3,6,1,0,5,55+,$3k-$6k,6-10 yrs,Promoted this year,11-20 yrs
43,Senior,No,0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4,Married,19740,High,18625,3,Y,No,14,3,2,80,1,25,Senior Level,2,3,8,7,0,7,35-44,$15k+,6-10 yrs,Promoted this year,20+ yrs
49,Senior,No,0,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,High,12124,2,Y,No,13,3,3,80,1,23,Senior Level,2,4,1,0,0,0,45-54,$15k+,0-1 yrs,Promoted this year,20+ yrs
36,Mid-Career,No,0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,Low,9256,1,Y,No,12,3,3,80,0,12,Mid Level,2,2,11,10,0,7,35-44,$3k-$6k,10+ yrs,Promoted this year,11-20 yrs
48,Senior,No,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,Low,16620,5,Y,No,11,3,3,80,0,7,Junior Level,4,2,1,0,0,0,45-54,< $3k,0-1 yrs,Promoted this year,6-10 yrs
27,Young,No,0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,Low,3208,1,Y,No,11,3,2,80,3,5,Entry Level,2,3,5,3,0,3,25-34,< $3k,4-5 yrs,Promoted this year,3-5 yrs
29,Young,No,0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,Low,4204,1,Y,Yes,11,3,2,80,2,6,Junior Level,2,3,6,0,1,0,25-34,$6k-$10k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
48,Senior,No,0,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,High,8733,6,Y,No,12,3,3,80,0,25,Senior Level,3,4,1,0,0,0,45-54,$15k+,0-1 yrs,Promoted this year,20+ yrs
29,Young,No,0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,High,3423,3,Y,No,14,3,2,80,2,9,Junior Level,2,2,7,7,1,7,25-34,$15k+,6-10 yrs,1-2 yrs since promotion,6-10 yrs
34,Mid-Career,No,0,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,Low,21643,0,Y,No,17,3,4,80,0,2,Entry Level,5,2,1,0,0,0,25-34,< $3k,0-1 yrs,Promoted this year,0-2 yrs
44,Senior,No,0,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,High,8751,7,Y,No,11,3,3,80,1,26,Senior Level,5,3,22,9,3,10,35-44,$15k+,10+ yrs,3-5 yrs since promotion,20+ yrs
33,Mid-Career,No,0,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,Medium,21708,0,Y,Yes,14,3,4,80,2,10,Junior Level,3,3,9,8,0,8,25-34,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
19,Young,No,0,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,Low,21221,1,Y,Yes,12,3,4,80,0,1,Entry Level,2,3,1,0,0,1,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
23,Young,No,0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,Low,16901,1,Y,No,22,4,4,80,1,1,Entry Level,2,3,1,0,0,1,Under 25,< $3k,0-1 yrs,Promoted this year,0-2 yrs
25,Young,Yes,1,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,Low,8040,1,Y,Yes,14,3,4,80,0,1,Entry Level,4,3,1,0,1,0,25-34,< $3k,0-1 yrs,1-2 yrs since promotion,0-2 yrs
26,Young,No,0,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,Low,9973,1,Y,Yes,20,4,2,80,0,8,Junior Level,2,2,8,5,2,2,25-34,< $3k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
45,Senior,Yes,1,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,High,2493,2,Y,Yes,16,3,1,80,0,26,Senior Level,2,3,24,10,1,11,45-54,$15k+,10+ yrs,1-2 yrs since promotion,20+ yrs
55,Senior,No,0,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,Medium,25592,1,Y,Yes,15,3,4,80,1,34,Senior Level,3,3,33,9,15,0,55+,$10k-$15k,10+ yrs,5+ yrs since promotion,20+ yrs
21,Young,Yes,1,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,Low,25308,1,Y,No,20,4,3,80,0,2,Entry Level,2,1,2,2,2,2,Under 25,< $3k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
46,Senior,No,0,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,High,9946,2,Y,No,14,3,3,80,1,26,Senior Level,2,3,11,4,0,8,45-54,$15k+,10+ yrs,Promoted this year,20+ yrs
34,Mid-Career,No,0,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,Low,6039,0,Y,Yes,12,3,4,80,0,4,Entry Level,3,3,3,2,0,2,25-34,$3k-$6k,2-3 yrs,Promoted this year,3-5 yrs
51,Senior,No,0,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,High,19196,4,Y,Yes,24,4,1,80,1,31,Senior Level,5,2,29,10,11,10,45-54,$15k+,10+ yrs,5+ yrs since promotion,20+ yrs
59,Senior,No,0,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,Medium,20002,6,Y,No,12,3,4,80,0,25,Senior Level,6,2,9,7,5,4,55+,$10k-$15k,6-10 yrs,3-5 yrs since promotion,20+ yrs
34,Mid-Career,No,0,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,Low,22534,4,Y,No,13,3,3,80,2,15,Mid Level,2,4,11,8,5,10,25-34,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
28,Young,No,0,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,Low,6842,0,Y,Yes,11,3,3,80,0,5,Entry Level,2,2,4,2,0,2,25-34,< $3k,4-5 yrs,Promoted this year,3-5 yrs
44,Senior,No,0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,High,17477,1,Y,No,14,3,4,80,2,26,Senior Level,4,2,25,9,14,13,35-44,$15k+,10+ yrs,5+ yrs since promotion,20+ yrs
34,Mid-Career,No,0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,Low,21833,4,Y,No,11,3,4,80,2,14,Mid Level,5,4,10,9,1,8,25-34,$3k-$6k,6-10 yrs,1-2 yrs since promotion,11-20 yrs
35,Mid-Career,No,0,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,Low,6020,0,Y,Yes,14,3,4,80,0,4,Entry Level,3,3,3,2,2,2,35-44,$3k-$6k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
42,Senior,No,0,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,Low,5628,6,Y,Yes,16,3,4,80,0,18,Mid Level,2,3,1,0,0,0,35-44,< $3k,0-1 yrs,Promoted this year,11-20 yrs
43,Senior,No,0,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,Medium,20364,3,Y,No,14,3,4,80,0,23,Senior Level,3,4,21,7,15,17,35-44,$10k-$15k,10+ yrs,5+ yrs since promotion,20+ yrs
36,Mid-Career,No,0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,Low,2323,9,Y,Yes,11,3,4,80,0,18,Mid Level,2,3,16,14,5,12,35-44,$3k-$6k,10+ yrs,3-5 yrs since promotion,11-20 yrs
44,Senior,Yes,1,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,Medium,14075,1,Y,No,11,3,4,80,1,10,Junior Level,2,3,10,7,0,5,35-44,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
28,Young,No,0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,Low,14222,1,Y,Yes,12,3,2,80,1,2,Entry Level,2,3,2,2,2,2,25-34,$3k-$6k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
51,Senior,No,0,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,Low,4257,0,Y,No,14,3,2,80,0,8,Junior Level,6,2,7,0,7,7,45-54,< $3k,6-10 yrs,5+ yrs since promotion,6-10 yrs
30,Mid-Career,No,0,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,Low,12858,7,Y,Yes,18,3,3,80,0,10,Junior Level,3,3,8,4,1,7,25-34,$3k-$6k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
29,Young,Yes,1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,Low,17285,3,Y,Yes,13,3,1,80,2,10,Junior Level,2,3,7,7,7,7,25-34,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
28,Young,No,0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,Low,4732,2,Y,No,11,3,2,80,0,5,Entry Level,2,2,3,2,1,2,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,3-5 yrs
25,Young,No,0,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,Low,18830,1,Y,No,18,3,4,80,0,2,Entry Level,3,2,2,2,2,1,25-34,< $3k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
32,Mid-Career,No,0,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,Low,11693,1,Y,No,15,3,3,80,2,10,Junior Level,4,4,10,7,0,8,25-34,$6k-$10k,6-10 yrs,Promoted this year,6-10 yrs
45,Senior,No,0,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,High,13035,3,Y,No,22,4,3,80,0,22,Senior Level,4,3,0,0,0,0,45-54,$15k+,0-1 yrs,Promoted this year,20+ yrs
39,Mid-Career,No,0,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,High,17334,6,Y,Yes,13,3,4,80,2,21,Senior Level,4,3,19,9,15,2,35-44,$15k+,10+ yrs,5+ yrs since promotion,20+ yrs
58,Senior,No,0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,Low,26076,1,Y,No,12,3,4,80,2,2,Entry Level,3,3,2,2,2,2,55+,< $3k,2-3 yrs,1-2 yrs since promotion,0-2 yrs
32,Mid-Career,Yes,1,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Low,22845,1,Y,No,18,3,1,80,1,10,Junior Level,3,3,10,4,1,1,25-34,$3k-$6k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
39,Mid-Career,Yes,1,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,Low,22154,0,Y,No,13,3,1,80,0,6,Junior Level,2,3,5,2,0,3,35-44,$3k-$6k,4-5 yrs,Promoted this year,6-10 yrs
30,Mid-Career,No,0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,Low,23631,0,Y,No,12,3,1,80,1,10,Junior Level,6,3,9,2,6,7,25-34,$3k-$6k,6-10 yrs,5+ yrs since promotion,6-10 yrs
36,Mid-Career,No,0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,Low,5747,3,Y,No,12,3,1,80,0,10,Junior Level,0,3,7,7,1,7,35-44,$6k-$10k,6-10 yrs,1-2 yrs since promotion,6-10 yrs
46,Senior,No,0,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,Low,22957,6,Y,No,12,3,3,80,0,10,Junior Level,3,4,7,6,5,7,45-54,$3k-$6k,6-10 yrs,3-5 yrs since promotion,6-10 yrs
